0.6334621,3.1394980,4.3088230
0.6354006,3.0399147,4.4509501
0.6385324,2.9399020,4.5930771
0.6427463,2.8407015,4.7201656
0.6479526,2.7419314,4.8344921
0.6541345,2.6422124,4.9488185
0.6612263,2.5414723,5.0631450
0.6689081,2.4427636,5.1640646
0.6772226,2.3441313,5.2601719
0.6861914,2.2444538,5.3562792
0.6957542,2.1437180,5.4523865
0.7055195,2.0451885,5.5386099
0.7156266,1.9466759,5.6218192
0.7261207,1.8472111,5.7050285
0.7369512,1.7468137,5.7882378
0.7478098,1.6478366,5.8654821
0.7587391,1.5494334,5.9391281
0.7698510,1.4502394,6.0127740
0.7811058,1.3502851,6.0864199
0.7923547,1.2505676,6.1577132
0.8034393,1.1522051,6.2240769
0.8145562,1.0532213,6.2904405
0.8256757,0.9536512,6.3568042
0.8367681,0.8535298,6.4231679
0.8475926,0.7548286,6.4845300
0.8583091,0.6559097,6.5452814
0.8689158,0.5565802,6.6060327
0.8793852,0.4568825,6.6667841
0.8896403,0.3573429,6.7259580
0.8996249,0.2583691,6.7823488
0.9094139,0.1591276,6.8387395
0.9189942,0.0596352,6.8951303
0.9283525,-0.0400912,6.9515211
0.9374126,-0.1393260,7.0051269
0.9462152,-0.2385576,7.0579055
0.9547743,-0.3379938,7.1106841
0.9630843,-0.4376319,7.1634627
0.9711308,-0.5373589,7.2158070
0.9788651,-0.6365884,7.2654298
0.9863401,-0.7360066,7.3150526
0.9935523,-0.8356086,7.3646754
1.0004983,-0.9353899,7.4142982
1.0071529,-1.0350112,7.4626277
1.0135144,-1.1344187,7.5094798
1.0196096,-1.2339897,7.5563319
1.0254396,-1.3337201,7.6031840
1.0310053,-1.4336058,7.6500361
1.0362827,-1.5331566,7.6950340
1.0412950,-1.6327012,7.7394535
1.0460540,-1.7323871,7.7838729
1.0505633,-1.8322105,7.8282923
1.0548261,-1.9321519,7.8726529
1.0588256,-2.0316738,7.9149288
1.0625914,-2.1313200,7.9572047
1.0661290,-2.2310865,7.9994806
1.0694442,-2.3309694,8.0417565
1.0725388,-2.4308347,8.0835277
1.0754134,-2.5304488,8.1239054
1.0780864,-2.6301665,8.1642830
1.0805647,-2.7299838,8.2046607
1.0828552,-2.8298969,8.2450384
1.0849610,-2.9297045,8.2846019
1.0868900,-3.0293864,8.3232867
1.0886546,-3.1291516,8.3619715
1.0902623,-3.2289959,8.4006563
1.0917208,-3.3289154,8.4393411
1.0930349,-3.4286858,8.4769967
1.0942144,-3.5284176,8.5141597
1.0952685,-3.6282119,8.5513226
1.0962049,-3.7280648,8.5884855
1.0970312,-3.8279722,8.6256485
1.0977537,-3.9277285,8.6616313
1.0983812,-4.0274969,8.6974155
1.0989214,-4.1273070,8.7331997
1.0993814,-4.2271547,8.7689840
1.0997685,-4.3270324,8.8047378
1.1000892,-4.4268031,8.8392652
1.1003508,-4.5265985,8.8737927
1.1005593,-4.6264144,8.9083201
1.1007213,-4.7262463,8.9428475
1.1008428,-4.8260827,8.9771615
1.1009300,-4.9258947,9.0105390
1.1009879,-5.0257096,9.0439166
1.1010213,-5.1255231,9.0772941
1.1010354,-5.2253305,9.1106717
1.1010350,-5.3251500,9.1436856
1.1010243,-5.4249971,9.1760099
1.1010066,-5.5248247,9.2083343
1.1009850,-5.6246282,9.2406586
1.1009628,-5.7244032,9.2729830
1.1009429,-5.8242321,9.3048176
1.1009276,-5.9241076,9.3361780
1.1009177,-6.0239406,9.3675384
1.1009143,-6.1237265,9.3988988
1.1009185,-6.2234607,9.4302592
1.1009309,-6.3233283,9.4610209
1.1009512,-6.4232243,9.4914996
1.1009778,-6.5230545,9.5219784
1.1010091,-6.6228140,9.5524572
1.1010437,-6.7224985,9.5829359
1.1010798,-6.8224377,9.6127163
1.1011139,-6.9223449,9.6423864
1.1011420,-7.0221624,9.6720565
1.1011600,-7.1218857,9.7017266
1.1011639,-7.2215434,9.7313466
1.1011489,-7.3215589,9.7602682
1.1011089,-7.4214656,9.7891898
1.1010373,-7.5212590,9.8181114
1.1009276,-7.6209346,9.8470330
1.1007730,-7.7206639,9.8716448
1.1005659,-7.8206884,9.8859000
1.1002992,-7.9205805,9.9001552
1.0999656,-8.0203357,9.9144104
1.0995574,-8.1199499,9.9286655
1.0990650,-8.2198017,9.9001889
1.0984780,-8.3198165,9.8366594
1.0977859,-8.4196758,9.7731299
1.0969769,-8.5193755,9.7096004
1.0960389,-8.6189116,9.6460709
1.0949523,-8.7189380,9.5811082
1.0937077,-8.8189180,9.5158682
1.0922927,-8.9187206,9.4506283
1.0906933,-9.0183422,9.3853884
1.0888929,-9.1179197,9.3198263
1.0868647,-9.2180256,9.2526150
1.0846071,-9.3179371,9.1854038
1.0821067,-9.4176511,9.1181926
1.0793498,-9.5171644,9.0509813
1.0763075,-9.6169564,8.9825848
1.0729642,-9.7169682,8.9131330
1.0693196,-9.8167669,8.8436812
1.0653605,-9.9163500,8.7742294
1.0610741,-10.0157147,8.7047775
1.0564049,-10.1157415,8.6329709
1.0513751,-10.2156007,8.5610054
1.0459764,-10.3152306,8.4890399
1.0401981,-10.4146290,8.4170744
1.0340055,-10.5141641,8.3440271
1.0273703,-10.6140446,8.2692726
1.0203212,-10.7136830,8.1945181
1.0128517,-10.8130774,8.1197636
1.0049553,-10.9122256,8.0450091
0.9965539,-11.0119651,7.9675345
0.9877022,-11.1115630,7.8896972
0.9784110,-11.2109063,7.8118598
0.9686820,-11.3099944,7.7340225
0.9584746,-11.4092273,7.6888609
0.9477718,-11.5087518,7.6888609
0.9366384,-11.6080074,7.6888609
0.9250837,-11.7069888,7.6888609
0.9131169,-11.8056905,7.3295769
0.9006037,-11.9052551,7.2440897
0.8877110,-12.0044852,7.1586024
0.8744718,-12.1033381,7.0731152
0.8609190,-12.2017709,6.9876279
0.8469174,-12.3009187,6.8984548
0.8325639,-12.4002400,6.8071308
0.8179914,-12.4990130,6.7158069
0.8032369,-12.5972063,6.6244829
0.7882011,-12.6956725,6.5303343
0.7727965,-12.7951576,6.4308176
0.7573225,-12.8939497,6.3313009
0.7418222,-12.9920283,6.2317841
0.7262573,-13.0898855,6.1303358
0.7103510,-13.1895046,6.0193313
0.6945546,-13.2883387,5.9083268
0.6789135,-13.3863998,5.7973223
0.6634162,-13.4840624,5.6843699
0.6477520,-13.5836474,5.5569699
0.6324080,-13.6824991,5.4295699
0.6174413,-13.7806754,5.3021699
0.6028520,-13.8786203,5.1715028
0.5885226,-13.9776599,5.0271756
0.5747357,-14.0764133,4.8828485
0.5615267,-14.1751384,4.7385213
0.5489792,-14.2737245,4.5867624
0.5372798,-14.3720839,4.4209694
0.5266687,-14.4711376,4.2551763
0.5174916,-14.5711116,4.0893833
0.5102889,-14.6692281,3.9262998
0.5053686,-14.7653906,3.7664272
0.5030040,-14.8640874,3.6065547
0.5037683,-14.9662955,3.4466821
0.5080661,-15.0697958,3.2592327
0.5171637,-15.1690091,3.0073600
0.5356433,-15.2674635,2.7554872
0.5681494,-15.3613303,2.5036144
0.6193261,-15.4467806,2.2517416
0.6839124,-15.5125744,2.1029295
0.7608788,-15.5636227,1.9993396
0.8504695,-15.6018090,1.8957496
0.9498422,-15.6251262,1.7921596
1.0561546,-15.6315670,1.6885697
1.1632392,-15.6197938,1.6091526
1.2592086,-15.5942117,1.6196372
1.3543311,-15.5567611,1.6301219
1.4467759,-15.5101165,1.6406066
1.5347127,-15.4569529,1.6510913
1.6163109,-15.3999450,1.6615760
1.6897400,-15.3417674,1.6720606
1.7780134,-15.2610629,1.7144236
1.8527072,-15.1808104,1.7632854
1.9126813,-15.1073368,1.8121471
1.9628728,-15.0418801,1.8610088
2.0249563,-14.9659287,1.9879044
2.0931205,-14.8943796,2.1612153
2.1614254,-14.8312248,2.3379270
2.2331322,-14.7682386,2.6140688
2.3093801,-14.7021089,2.8902106
2.3851427,-14.6357149,3.1307989
2.4573412,-14.5709629,3.3206846
2.5320585,-14.5020374,3.5105704
2.6055315,-14.4320478,3.6834705
2.6747778,-14.3640390,3.8271577
2.7454826,-14.2928491,3.9708449
2.8176085,-14.2187085,4.1145320
2.8848862,-14.1484046,4.2333273
2.9526949,-14.0766133,4.3496770
3.0216313,-14.0028335,4.4660267
3.0911653,-13.9277580,4.5806030
3.1570731,-13.8560876,4.6794996
3.2238820,-13.7829231,4.7783963
3.2915379,-13.7082763,4.8772930
3.3599865,-13.6321588,4.9761896
3.4249790,-13.5592673,5.0242818
3.4904182,-13.4850513,5.0719469
3.5561676,-13.4093954,5.1196120
3.6220557,-13.3322233,5.1672770
3.6859866,-13.2557786,5.1154935
3.7484554,-13.1792198,5.0019328
3.8103702,-13.1010455,4.8883720
3.8714436,-13.0211672,4.7748113
3.9313445,-12.9395570,4.6615497
3.9881539,-12.8585303,4.5600382
4.0433418,-12.7757352,4.4585267
4.0966204,-12.6911722,4.3570152
4.1477020,-12.6048421,4.2555037
4.1961255,-12.5170729,4.1583490
4.2414262,-12.4283873,4.0717461
4.2838333,-12.3380877,3.9851432
4.3231359,-12.2462572,3.8985404
4.3591230,-12.1529794,3.8119375
4.3915442,-12.0584594,3.7232755
4.4201822,-11.9628177,3.6325493
4.4448302,-11.8660811,3.5418231
4.4652372,-11.7683966,3.4510968
4.4811520,-11.6699114,3.3603706
4.4923175,-11.5708382,3.2613184
4.4984848,-11.4713430,3.1586013
4.4993940,-11.3716267,3.0558841
4.4947816,-11.2719175,2.9531670
4.4843838,-11.1724436,2.8504498
4.4682460,-11.0745844,2.8864905
4.4466018,-10.9775294,2.9405452
4.4198746,-10.8813274,2.9946000
4.3885083,-10.7861783,3.0486548
4.3529493,-10.6922883,3.1034280
4.3138622,-10.6003861,3.2201664
4.2713490,-10.5099873,3.3369049
4.2256909,-10.4211625,3.4536433
4.1771688,-10.3339819,3.5703817
4.1259976,-10.2484088,3.6869209
4.0719683,-10.1637057,3.8018081
4.0159825,-10.0806620,3.9166954
3.9584291,-9.9991330,4.0315827
3.8996970,-9.9189738,4.1464699
3.8397700,-9.8395093,4.2574880
3.7782394,-9.7596448,4.3575505
3.7165168,-9.6807149,4.4576131
3.6548693,-9.6025271,4.5576756
3.5935640,-9.5248894,4.6577381
3.5318846,-9.4463587,4.7512124
3.4701846,-9.3669550,4.8390023
3.4094331,-9.2876223,4.9267922
3.3497407,-9.2082213,5.0145821
3.2912184,-9.1286124,5.1023720
3.2327713,-9.0469622,5.0395439
3.1756833,-8.9647656,4.9690117
3.1200990,-8.8820146,4.8984796
3.0660999,-8.7986148,4.8279474
3.0135011,-8.7140359,4.7831334
2.9623566,-8.6281348,4.7677993
2.9130289,-8.5413717,4.7524651
2.8655646,-8.4537121,4.7371310
2.8200078,-8.3651166,4.7234567
2.7763284,-8.2754134,4.7639561
2.7346208,-8.1847700,4.8044555
2.6948949,-8.0932133,4.8449550
2.6571607,-8.0007706,4.8854544
2.6214683,-7.9075811,4.9333883
2.5877978,-7.8136608,4.9862519
2.5561137,-7.7190043,5.0391155
2.5264092,-7.6236798,5.0919791
2.4986713,-7.5277338,5.1492485
2.4728564,-7.4311562,5.2289541
2.4489356,-7.3341565,5.3086598
2.4268417,-7.2368402,5.3883654
2.4065077,-7.1393126,5.4680711
2.3877285,-7.0409228,5.5456216
2.3705508,-6.9422426,5.6223869
2.3549558,-6.8436341,5.6991522
2.3408699,-6.7451844,5.7759175
2.3281359,-6.6462937,5.8515088
2.3166519,-6.5464417,5.9249008
2.3065365,-6.4469663,5.9982927
2.2977339,-6.3479133,6.0716847
2.2901800,-6.2492143,6.1449029
2.2837076,-6.1488383,6.2147905
2.2784620,-6.0489413,6.2846781
2.2744111,-5.9494693,6.3545657
2.2715225,-5.8503686,6.4244532
2.2697627,-5.7504935,6.4906980
2.2692233,-5.6506577,6.5562964
2.2699917,-5.5509552,6.6218948
2.2721506,-5.4512864,6.6874932
2.2757648,-5.3519055,6.6987161
2.2808847,-5.2525365,6.6869471
2.2875534,-5.1529705,6.6751781
2.2958098,-5.0531474,6.6634091
2.3055847,-4.9540197,6.6220746
2.3168800,-4.8554382,6.5550918
2.3298067,-4.7565337,6.4881091
2.3443961,-4.6573124,6.4211263
2.3605674,-4.5584355,6.3556425
2.3781415,-4.4608994,6.2938614
2.3974136,-4.3631501,6.2320803
2.4184293,-4.2652492,6.1702992
2.4412342,-4.1672580,6.1085181
2.4654239,-4.0709404,6.0458377
2.4913509,-3.9747848,5.9831018
2.5190326,-3.8787727,5.9203659
2.5484608,-3.7829906,5.8576299
2.5794781,-3.6879675,5.7929197
2.6120544,-3.5937517,5.7263427
2.6463021,-3.4999919,5.6597658
2.6822002,-3.4067566,5.5931888
2.7197262,-3.3141184,5.5263659
2.7588231,-3.2222173,5.4544167
2.7994907,-3.1310193,5.3824675
2.8416949,-3.0405678,5.3105183
2.8854015,-2.9509065,5.2385691
2.9306643,-2.8619141,5.1624908
2.9774772,-2.7736785,5.0833413
3.0258205,-2.6863637,5.0041919
3.0757369,-2.6000094,4.9250424
3.1272638,-2.5146643,4.8572417
3.1804020,-2.4304093,4.8762372
3.2352151,-2.3471579,4.8952327
3.2917250,-2.2648829,4.9142282
3.3499532,-2.1835572,4.9332236
3.4092434,-2.1040451,4.9482088
3.4699297,-2.0258235,4.9610710
3.5324505,-1.9483066,4.9739332
